id,timestamp,camera_id,track_id,lane_id,total_dwell_sec,equipment_type
32966,2026-05-30 10:06:35.106165+02,Bosch_Camera_exit,4452,2,23.090412378311157,trolley
32967,2026-05-30 10:06:49.940507+02,Bosch_Camera_exit,4464,3,21.381120681762695,trolley
32968,2026-05-30 10:06:53.553346+02,Bosch_Camera_exit,4477,3,6.81922173500061,trolley
32969,2026-05-30 10:07:23.304409+02,Bosch_Camera_exit,4467,2,50.85713458061218,trolley
32970,2026-05-30 10:07:27.104789+02,Bosch_Camera_exit,4486,2,24.252126216888428,trolley
32971,2026-05-30 10:07:33.481459+02,Bosch_Camera_exit,4494,3,11.304772138595581,trolley
32972,2026-05-30 10:07:33.485364+02,Bosch_Camera_exit,4479,3,43.170555114746094,trolley
32973,2026-05-30 10:07:43.132545+02,Bosch_Camera_exit,4507,2,16.835026502609253,store_basket
32974,2026-05-30 10:07:49.058285+02,Bosch_Camera_exit,4518,3,8.50520396232605,trolley
32975,2026-05-30 10:07:50.613489+02,Bosch_Camera_exit,4516,2,16.747208833694458,trolley
32976,2026-05-30 10:08:51.891796+02,Bosch_Camera_exit,4556,3,7.225427627563477,trolley
32977,2026-05-30 10:09:04.735463+02,Bosch_Camera_exit,4532,2,76.74299669265747,trolley
32978,2026-05-30 10:09:10.099624+02,Bosch_Camera_exit,4555,2,25.437458038330078,trolley
32979,2026-05-30 10:09:14.263691+02,Bosch_Camera_exit,4566,3,18.521808624267578,trolley
32980,2026-05-30 10:10:24.967316+02,Bosch_Camera_exit,4590,2,12.092511653900146,trolley
32981,2026-05-30 10:10:48.931444+02,Bosch_Camera_exit,4589,2,36.07229232788086,trolley
32982,2026-05-30 10:11:27.418119+02,Bosch_Camera_exit,4608,2,39.50707817077637,trolley
32983,2026-05-30 10:11:51.982997+02,Bosch_Camera_exit,4617,2,43.66981387138367,trolley
32984,2026-05-30 10:12:00.057685+02,Bosch_Camera_exit,4623,2,31.806411504745483,trolley
32985,2026-05-30 10:12:13.291806+02,Bosch_Camera_exit,4648,2,16.526233911514282,trolley
32986,2026-05-30 10:13:04.114844+02,Bosch_Camera_exit,4658,2,54.405664920806885,store_basket
32987,2026-05-30 10:13:05.716235+02,Bosch_Camera_exit,4685,2,21.8862726688385,trolley
32988,2026-05-30 10:13:11.018621+02,Bosch_Camera_exit,4691,2,19.029908895492554,trolley
32989,2026-05-30 10:13:34.455754+02,Bosch_Camera_exit,4692,2,42.4539110660553,store_basket
32990,2026-05-30 10:13:41.620016+02,Bosch_Camera_exit,4700,2,35.21742844581604,trolley
32991,2026-05-30 10:13:42.155597+02,Bosch_Camera_exit,4709,2,11.045098304748535,trolley
32992,2026-05-30 10:14:10.783959+02,Bosch_Camera_exit,4714,2,33.271204710006714,trolley
32993,2026-05-30 10:15:00.037528+02,Bosch_Camera_exit,4739,2,47.91861867904663,store_basket
32994,2026-05-30 10:15:02.280366+02,Bosch_Camera_exit,4754,2,26.906172513961792,trolley
32995,2026-05-30 10:15:10.160855+02,Bosch_Camera_exit,4770,2,9.782573938369751,trolley
32996,2026-05-30 10:15:20.359035+02,Bosch_Camera_exit,4769,1,19.954530477523804,trolley
32997,2026-05-30 10:15:29.43014+02,Bosch_Camera_exit,4775,2,23.130763292312622,trolley
32998,2026-05-30 10:15:46.376097+02,Bosch_Camera_exit,4787,2,18.374202966690063,trolley
32999,2026-05-30 10:15:46.382331+02,Bosch_Camera_exit,4783,2,22.889711141586304,trolley
33000,2026-05-30 10:15:53.531732+02,Bosch_Camera_exit,4788,2,25.57952332496643,none
33001,2026-05-30 10:15:55.63959+02,Bosch_Camera_exit,4774,3,49.699586153030396,store_basket
33002,2026-05-30 10:15:59.665418+02,Bosch_Camera_exit,4793,1,26.043301343917847,trolley
33003,2026-05-30 10:16:07.517486+02,Bosch_Camera_exit,4797,2,24.29898452758789,trolley
33004,2026-05-30 10:16:08.244254+02,Bosch_Camera_exit,4801,3,19.560867071151733,store_basket
33005,2026-05-30 10:16:10.885752+02,Bosch_Camera_exit,4800,2,23.177019834518433,trolley
33006,2026-05-30 10:16:38.146216+02,Bosch_Camera_exit,4826,2,31.021432638168335,store_basket
33007,2026-05-30 10:16:40.727175+02,Bosch_Camera_exit,4847,1,22.1582989692688,trolley
33008,2026-05-30 10:16:41.7783+02,Bosch_Camera_exit,4850,2,12.457662105560303,trolley
33009,2026-05-30 10:16:48.601527+02,Bosch_Camera_exit,4863,2,11.822386741638184,trolley
33010,2026-05-30 10:17:12.094007+02,Bosch_Camera_exit,4906,3,9.858068227767944,trolley
33011,2026-05-30 10:17:24.871122+02,Bosch_Camera_exit,4867,2,44.506489515304565,trolley
33012,2026-05-30 10:17:29.572225+02,Bosch_Camera_exit,4907,2,25.193707704544067,trolley
33013,2026-05-30 10:17:44.610567+02,Bosch_Camera_exit,4915,2,22.99694538116455,trolley
33014,2026-05-30 10:17:44.613731+02,Bosch_Camera_exit,4916,3,22.99694538116455,trolley
33015,2026-05-30 10:17:46.895192+02,Bosch_Camera_exit,4920,0,19.59118914604187,trolley
33016,2026-05-30 10:17:49.397341+02,Bosch_Camera_exit,4928,2,10.295804023742676,trolley
33017,2026-05-30 10:17:50.890412+02,Bosch_Camera_exit,4927,0,11.784133911132812,trolley
33018,2026-05-30 10:18:05.814789+02,Bosch_Camera_exit,4943,0,17.131582736968994,trolley
33019,2026-05-30 10:18:29.051267+02,Bosch_Camera_exit,4930,2,47.65946364402771,trolley
33020,2026-05-30 10:18:34.665515+02,Bosch_Camera_exit,4942,2,46.78188753128052,trolley
33021,2026-05-30 10:18:36.820825+02,Bosch_Camera_exit,4944,2,48.17446541786194,trolley
33022,2026-05-30 10:18:58.42667+02,Bosch_Camera_exit,4981,2,27.870048761367798,trolley
33023,2026-05-30 10:19:02.081372+02,Bosch_Camera_exit,4951,0,60.221235275268555,trolley
33024,2026-05-30 10:19:13.628782+02,Bosch_Camera_exit,5002,1,18.10779643058777,trolley
33025,2026-05-30 10:19:14.783926+02,Bosch_Camera_exit,4976,3,48.16633725166321,trolley
33026,2026-05-30 10:19:16.938514+02,Bosch_Camera_exit,4992,3,29.520219087600708,trolley
33027,2026-05-30 10:19:23.789558+02,Bosch_Camera_exit,5020,3,12.2702956199646,trolley
33028,2026-05-30 10:19:37.989549+02,Bosch_Camera_exit,4994,2,47.18371224403381,none
33029,2026-05-30 10:19:59.594136+02,Bosch_Camera_exit,5044,2,26.222380876541138,none
33030,2026-05-30 10:20:07.345716+02,Bosch_Camera_exit,5060,2,12.338386058807373,trolley
33031,2026-05-30 10:20:18.472984+02,Bosch_Camera_exit,5043,0,45.071574449539185,trolley
33032,2026-05-30 10:20:27.038138+02,Bosch_Camera_exit,5075,2,22.057948350906372,trolley
33033,2026-05-30 10:20:41.175221+02,Bosch_Camera_exit,5083,0,14.739963293075562,trolley
33034,2026-05-30 10:20:46.728369+02,Bosch_Camera_exit,5033,3,86.36827945709229,trolley
33035,2026-05-30 10:20:46.732543+02,Bosch_Camera_exit,5034,3,86.36827945709229,trolley
33036,2026-05-30 10:20:48.209856+02,Bosch_Camera_exit,5091,0,25.682319164276123,trolley
33037,2026-05-30 10:20:51.815511+02,Bosch_Camera_exit,5105,2,8.993626832962036,trolley
33038,2026-05-30 10:20:52.568767+02,Bosch_Camera_exit,5092,0,26.105164289474487,trolley
33039,2026-05-30 10:21:08.758414+02,Bosch_Camera_exit,5078,3,53.542659759521484,store_basket
33040,2026-05-30 10:21:32.252434+02,Bosch_Camera_exit,5140,3,21.909345626831055,trolley
33041,2026-05-30 10:21:32.259911+02,Bosch_Camera_exit,5135,3,27.181760787963867,trolley
33042,2026-05-30 10:21:36.978622+02,Bosch_Camera_exit,5131,2,42.29260492324829,trolley
33043,2026-05-30 10:22:00.709181+02,Bosch_Camera_exit,5170,0,19.338955640792847,trolley
33044,2026-05-30 10:22:22.30626+02,Bosch_Camera_exit,5186,0,21.075947761535645,trolley
33045,2026-05-30 10:22:24.648834+02,Bosch_Camera_exit,5155,2,49.02621078491211,trolley
33046,2026-05-30 10:22:33.448742+02,Bosch_Camera_exit,5187,0,32.222262144088745,trolley
33047,2026-05-30 10:23:10.410425+02,Bosch_Camera_exit,5245,3,17.52536940574646,store_basket
33048,2026-05-30 10:23:11.64982+02,Bosch_Camera_exit,5180,2,75.44184231758118,trolley
33049,2026-05-30 10:23:11.65446+02,Bosch_Camera_exit,5247,1,17.58591318130493,store_basket
33050,2026-05-30 10:23:16.921961+02,Bosch_Camera_exit,5252,2,8.693245887756348,trolley
33051,2026-05-30 10:23:36.045411+02,Bosch_Camera_exit,5254,1,27.83131170272827,none
33052,2026-05-30 10:23:39.838+02,Bosch_Camera_exit,5259,2,26.624613046646118,trolley
33053,2026-05-30 10:23:56.884637+02,Bosch_Camera_exit,5276,2,22.416531562805176,none
33054,2026-05-30 10:24:05.176697+02,Bosch_Camera_exit,5291,3,9.546570062637329,store_basket
33055,2026-05-30 10:24:16.394371+02,Bosch_Camera_exit,5281,1,36.5601646900177,none
33056,2026-05-30 10:24:17.48289+02,Bosch_Camera_exit,5298,3,15.418612003326416,trolley
33057,2026-05-30 10:24:17.870797+02,Bosch_Camera_exit,5288,2,24.509346961975098,trolley
33058,2026-05-30 10:24:17.874344+02,Bosch_Camera_exit,5293,2,21.439043760299683,none
33059,2026-05-30 10:25:07.649794+02,Bosch_Camera_exit,5312,0,15.362956285476685,trolley
33060,2026-05-30 10:25:23.527259+02,Bosch_Camera_exit,5318,1,19.529304265975952,trolley
33061,2026-05-30 10:26:04.478894+02,Bosch_Camera_exit,5332,2,54.12985181808472,store_basket
33062,2026-05-30 10:26:45.63584+02,Bosch_Camera_exit,5364,1,21.946586847305298,trolley
33063,2026-05-30 10:26:51.364608+02,Bosch_Camera_exit,5380,3,6.831002235412598,trolley
33064,2026-05-30 10:27:37.693237+02,Bosch_Camera_exit,5351,2,112.09847140312195,trolley
33065,2026-05-30 10:27:47.309918+02,Bosch_Camera_exit,5413,2,14.061177492141724,trolley
33066,2026-05-30 10:28:35.686902+02,Bosch_Camera_exit,5410,0,66.81424713134766,trolley
33067,2026-05-30 10:28:45.158682+02,Bosch_Camera_exit,5450,2,23.977182626724243,trolley
33068,2026-05-30 10:28:46.334929+02,Bosch_Camera_exit,5451,0,25.162420988082886,trolley
33069,2026-05-30 10:28:55.49139+02,Bosch_Camera_exit,5454,2,23.47544002532959,trolley
33070,2026-05-30 10:29:24.897903+02,Bosch_Camera_exit,5456,0,47.54284691810608,none
33071,2026-05-30 10:29:26.286861+02,Bosch_Camera_exit,5478,2,8.427501440048218,none
33072,2026-05-30 10:29:40.604279+02,Bosch_Camera_exit,5479,0,22.725386142730713,trolley
33073,2026-05-30 10:29:41.32913+02,Bosch_Camera_exit,5492,2,16.801109313964844,trolley
33074,2026-05-30 10:29:48.92517+02,Bosch_Camera_exit,5484,0,27.39073920249939,none
33075,2026-05-30 10:30:03.74581+02,Bosch_Camera_exit,5494,0,35.051023960113525,trolley
33076,2026-05-30 10:30:24.005332+02,Bosch_Camera_exit,5509,0,39.4557318687439,trolley
33077,2026-05-30 10:30:40.006923+02,Bosch_Camera_exit,5521,0,40.20824837684631,trolley
33078,2026-05-30 10:30:53.064198+02,Bosch_Camera_exit,5536,3,13.086035013198853,trolley
33079,2026-05-30 10:31:10.362352+02,Bosch_Camera_exit,5530,0,43.30255079269409,trolley
33080,2026-05-30 10:31:14.760241+02,Bosch_Camera_exit,5550,1,9.789641380310059,trolley
33081,2026-05-30 10:31:33.946865+02,Bosch_Camera_exit,5557,1,23.6187527179718,trolley
33082,2026-05-30 10:31:38.430321+02,Bosch_Camera_exit,5551,0,33.45325231552124,trolley
33083,2026-05-30 10:31:43.591262+02,Bosch_Camera_exit,5542,3,60.46527028083801,trolley
33084,2026-05-30 10:32:04.624925+02,Bosch_Camera_exit,5573,1,25.529858589172363,trolley
33085,2026-05-30 10:32:46.762013+02,Bosch_Camera_exit,5621,1,16.34148073196411,trolley
33086,2026-05-30 10:32:53.556767+02,Bosch_Camera_exit,5632,1,8.298053741455078,trolley
33087,2026-05-30 10:32:53.562811+02,Bosch_Camera_exit,5627,1,16.81166696548462,trolley
33088,2026-05-30 10:33:10.927202+02,Bosch_Camera_exit,5570,0,93.86734414100647,trolley
33089,2026-05-30 10:33:10.935769+02,Bosch_Camera_exit,5629,0,34.15904188156128,trolley
33090,2026-05-30 10:33:13.492658+02,Bosch_Camera_exit,5637,3,26.397891998291016,trolley
33091,2026-05-30 10:33:13.495432+02,Bosch_Camera_exit,5654,1,19.919000148773193,trolley
33092,2026-05-30 10:34:19.277199+02,Bosch_Camera_exit,5631,0,94.00741219520569,trolley
33093,2026-05-30 10:34:46.008494+02,Bosch_Camera_exit,5714,0,30.756662130355835,trolley
33094,2026-05-30 10:35:12.865224+02,Bosch_Camera_exit,5734,0,34.764220237731934,trolley
33095,2026-05-30 10:35:14.613836+02,Bosch_Camera_exit,5692,1,91.60292315483093,trolley
33096,2026-05-30 10:35:33.017752+02,Bosch_Camera_exit,5673,3,142.8150556087494,trolley
33097,2026-05-30 10:35:45.593915+02,Bosch_Camera_exit,5790,1,33.102858781814575,trolley
33098,2026-05-30 10:35:47.904094+02,Bosch_Camera_exit,5770,0,52.52759766578674,trolley
33099,2026-05-30 10:36:25.783114+02,Bosch_Camera_exit,5796,3,54.529051303863525,store_basket
33100,2026-05-30 10:36:28.343677+02,Bosch_Camera_exit,5818,0,24.332491159439087,trolley
33101,2026-05-30 10:36:35.053841+02,Bosch_Camera_exit,5809,3,38.626139402389526,store_basket
33102,2026-05-30 10:36:54.594329+02,Bosch_Camera_exit,5828,1,38.580482006073,none
33103,2026-05-30 10:37:01.934605+02,Bosch_Camera_exit,5845,3,14.00446105003357,trolley
33104,2026-05-30 10:37:17.032176+02,Bosch_Camera_exit,5847,1,29.13015103340149,none
33105,2026-05-30 10:37:39.573386+02,Bosch_Camera_exit,5844,1,51.66703176498413,none
33106,2026-05-30 10:37:41.489136+02,Bosch_Camera_exit,5821,0,92.75304961204529,trolley
33107,2026-05-30 10:37:44.390207+02,Bosch_Camera_exit,5865,0,34.45152950286865,trolley
33108,2026-05-30 10:38:07.032878+02,Bosch_Camera_exit,5857,3,68.81233072280884,trolley
33109,2026-05-30 10:38:17.205236+02,Bosch_Camera_exit,5871,1,62.34654116630554,none
33110,2026-05-30 10:38:37.165589+02,Bosch_Camera_exit,5902,0,34.12734293937683,trolley
33111,2026-05-30 10:38:39.349168+02,Bosch_Camera_exit,5907,1,26.581923007965088,trolley
33112,2026-05-30 10:38:39.352539+02,Bosch_Camera_exit,5901,0,36.24192571640015,trolley
33113,2026-05-30 10:39:02.639697+02,Bosch_Camera_exit,5911,0,46.89594125747681,trolley
33114,2026-05-30 10:39:03.04531+02,Bosch_Camera_exit,5916,1,21.222355842590332,store_basket
33115,2026-05-30 10:39:03.718007+02,Bosch_Camera_exit,5915,2,22.96367621421814,trolley
33116,2026-05-30 10:39:18.878817+02,Bosch_Camera_exit,5923,1,12.666795015335083,store_basket
33117,2026-05-30 10:39:45.92589+02,Bosch_Camera_exit,5927,1,28.762773990631104,trolley
33118,2026-05-30 10:40:08.044189+02,Bosch_Camera_exit,5938,3,26.417850971221924,store_basket
33119,2026-05-30 10:40:11.148328+02,Bosch_Camera_exit,5934,1,29.76288938522339,trolley
33120,2026-05-30 10:40:40.175529+02,Bosch_Camera_exit,5954,2,38.31287956237793,store_basket
33121,2026-05-30 10:41:29.263713+02,Bosch_Camera_exit,5968,0,77.55710220336914,trolley
33122,2026-05-30 10:41:52.254923+02,Bosch_Camera_exit,5994,0,31.082423210144043,trolley
33123,2026-05-30 10:41:52.259211+02,Bosch_Camera_exit,5956,1,106.78657531738281,trolley
33124,2026-05-30 10:41:53.336717+02,Bosch_Camera_exit,5997,0,29.57564401626587,trolley
33125,2026-05-30 10:41:57.718708+02,Bosch_Camera_exit,6011,3,11.599888563156128,trolley
33126,2026-05-30 10:43:36.018631+02,Bosch_Camera_exit,6061,0,47.170589447021484,trolley
33127,2026-05-30 10:44:03.98324+02,Bosch_Camera_exit,6107,3,32.37661409378052,trolley
33128,2026-05-30 10:44:03.989031+02,Bosch_Camera_exit,6093,0,47.02626132965088,trolley
33129,2026-05-30 10:44:29.021434+02,Bosch_Camera_exit,6124,0,28.453101634979248,trolley
33130,2026-05-30 10:45:11.054373+02,Bosch_Camera_exit,6123,0,70.49429273605347,trolley
33131,2026-05-30 10:45:53.744738+02,Bosch_Camera_exit,6166,0,43.03635573387146,trolley
33132,2026-05-30 10:45:55.208773+02,Bosch_Camera_exit,6156,1,73.53680753707886,none
33133,2026-05-30 10:46:02.876372+02,Bosch_Camera_exit,6169,0,33.82750868797302,trolley
33134,2026-05-30 10:46:05.240713+02,Bosch_Camera_exit,6173,0,16.072307586669922,trolley
33135,2026-05-30 10:46:19.734175+02,Bosch_Camera_exit,6183,1,23.331809759140015,trolley
33136,2026-05-30 10:46:20.803451+02,Bosch_Camera_exit,6190,0,20.49425768852234,trolley
33137,2026-05-30 10:46:45.13436+02,Bosch_Camera_exit,6198,0,25.40632677078247,trolley
33138,2026-05-30 10:48:03.942694+02,Bosch_Camera_exit,6229,0,69.2318332195282,trolley
33139,2026-05-30 10:48:19.099894+02,Bosch_Camera_exit,6271,0,17.431457996368408,trolley
33140,2026-05-30 10:48:51.262754+02,Bosch_Camera_exit,6279,0,21.065805435180664,trolley
33141,2026-05-30 10:48:58.652784+02,Bosch_Camera_exit,6282,0,39.94655919075012,trolley
33142,2026-05-30 10:49:07.573741+02,Bosch_Camera_exit,6291,0,36.45702576637268,trolley
33143,2026-05-30 10:49:24.054313+02,Bosch_Camera_exit,6294,0,28.63102436065674,trolley
33144,2026-05-30 10:51:16.75932+02,Bosch_Camera_exit,6353,2,26.905800342559814,trolley
33145,2026-05-30 10:51:20.753665+02,Bosch_Camera_exit,6306,0,134.0425202846527,trolley
33146,2026-05-30 10:51:23.595074+02,Bosch_Camera_exit,6358,2,18.676048278808594,trolley
33147,2026-05-30 10:51:47.762116+02,Bosch_Camera_exit,6365,2,24.534027576446533,trolley
33148,2026-05-30 10:52:44.929772+02,Bosch_Camera_exit,6400,2,11.0708646774292,trolley
33149,2026-05-30 10:53:23.81205+02,Bosch_Camera_exit,6426,2,19.4391028881073,none
33150,2026-05-30 10:53:35.025644+02,Bosch_Camera_exit,6409,1,55.53674626350403,trolley
33151,2026-05-30 10:53:36.123134+02,Bosch_Camera_exit,6422,1,34.65013289451599,none
33152,2026-05-30 10:53:47.306842+02,Bosch_Camera_exit,6445,3,15.125684022903442,trolley
33153,2026-05-30 10:54:14.780911+02,Bosch_Camera_exit,6444,1,42.59966278076172,trolley
33154,2026-05-30 10:54:15.131618+02,Bosch_Camera_exit,6452,1,29.62761688232422,none
33155,2026-05-30 10:55:10.546739+02,Bosch_Camera_exit,6483,1,43.65170121192932,trolley
33156,2026-05-30 10:55:10.550473+02,Bosch_Camera_exit,6492,2,21.872445106506348,trolley
33157,2026-05-30 10:55:27.075708+02,Bosch_Camera_exit,6500,2,18.683029174804688,trolley
33158,2026-05-30 10:55:54.770219+02,Bosch_Camera_exit,6520,1,23.69023060798645,trolley
33159,2026-05-30 10:56:20.105596+02,Bosch_Camera_exit,6507,2,67.03204941749573,none
33160,2026-05-30 10:56:32.675313+02,Bosch_Camera_exit,6575,3,9.114174365997314,store_basket
33161,2026-05-30 10:56:43.90501+02,Bosch_Camera_exit,6570,1,24.96313762664795,trolley
33162,2026-05-30 10:56:44.641524+02,Bosch_Camera_exit,6577,2,17.540587663650513,store_basket
33163,2026-05-30 10:57:05.467794+02,Bosch_Camera_exit,6590,1,23.93015956878662,trolley
33164,2026-05-30 10:57:11.198413+02,Bosch_Camera_exit,6580,3,42.5571231842041,store_basket
33165,2026-05-30 10:57:11.742086+02,Bosch_Camera_exit,6592,3,27.486546516418457,trolley
33166,2026-05-30 10:57:11.744572+02,Bosch_Camera_exit,6595,1,26.74225687980652,none
33167,2026-05-30 10:57:13.147253+02,Bosch_Camera_exit,6599,2,23.862417459487915,none
33168,2026-05-30 10:57:20.504927+02,Bosch_Camera_exit,6606,2,14.138925313949585,trolley
33169,2026-05-30 10:57:34.104472+02,Bosch_Camera_exit,6604,1,28.64019536972046,none
33170,2026-05-30 10:57:36.24347+02,Bosch_Camera_exit,6603,3,40.11005616188049,store_basket
33171,2026-05-30 10:57:46.21323+02,Bosch_Camera_exit,6628,1,13.139959573745728,trolley
33172,2026-05-30 10:57:51.435351+02,Bosch_Camera_exit,6631,1,18.350764989852905,trolley
33173,2026-05-30 10:58:10.624834+02,Bosch_Camera_exit,6651,2,28.95645022392273,trolley
33174,2026-05-30 10:58:16.294066+02,Bosch_Camera_exit,6630,1,43.204763412475586,trolley
33175,2026-05-30 10:58:17.826242+02,Bosch_Camera_exit,6677,2,10.993271589279175,trolley
33176,2026-05-30 10:58:17.831887+02,Bosch_Camera_exit,6679,3,10.993271589279175,trolley
33177,2026-05-30 10:58:34.472391+02,Bosch_Camera_exit,6681,2,27.66458821296692,store_basket
33178,2026-05-30 10:58:35.21095+02,Bosch_Camera_exit,6683,3,22.773784399032593,trolley
33179,2026-05-30 10:58:46.308578+02,Bosch_Camera_exit,6685,1,33.09588599205017,trolley
33180,2026-05-30 10:58:46.315052+02,Bosch_Camera_exit,6678,1,39.49010181427002,trolley
33181,2026-05-30 10:59:26.053632+02,Bosch_Camera_exit,6680,2,71.99937033653259,trolley
33182,2026-05-30 10:59:30.119746+02,Bosch_Camera_exit,6687,1,75.77458453178406,trolley
33183,2026-05-30 10:59:34.149567+02,Bosch_Camera_exit,6719,1,43.30453562736511,trolley
33184,2026-05-30 10:59:34.15341+02,Bosch_Camera_exit,6727,1,23.398005962371826,trolley
33185,2026-05-30 10:59:34.556253+02,Bosch_Camera_exit,6730,2,21.382437705993652,none
33186,2026-05-30 10:59:50.007248+02,Bosch_Camera_exit,6734,1,33.68973994255066,trolley
33187,2026-05-30 10:59:50.394889+02,Bosch_Camera_exit,6736,2,31.993472814559937,trolley
33188,2026-05-30 10:59:53.280313+02,Bosch_Camera_exit,6738,1,26.6036958694458,store_basket
33189,2026-05-30 11:00:01.279974+02,Bosch_Camera_exit,6747,2,23.685163974761963,trolley
33190,2026-05-30 11:00:01.653253+02,Bosch_Camera_exit,6756,1,11.6352698802948,trolley
33191,2026-05-30 11:00:12.45071+02,Bosch_Camera_exit,6754,1,22.404610633850098,trolley
33192,2026-05-30 11:00:13.264662+02,Bosch_Camera_exit,6759,2,20.04303765296936,trolley
33193,2026-05-30 11:00:45.643207+02,Bosch_Camera_exit,6765,2,50.72238492965698,trolley
33194,2026-05-30 11:01:06.148033+02,Bosch_Camera_exit,6764,1,71.80412149429321,store_basket
33195,2026-05-30 11:01:31.098766+02,Bosch_Camera_exit,6829,2,19.373091220855713,trolley
33196,2026-05-30 11:01:33.392873+02,Bosch_Camera_exit,6826,1,25.35284161567688,trolley
33197,2026-05-30 11:02:00.39565+02,Bosch_Camera_exit,6832,2,34.13686728477478,trolley
33198,2026-05-30 11:02:19.409194+02,Bosch_Camera_exit,6835,3,37.15802717208862,trolley
33199,2026-05-30 11:02:29.660624+02,Bosch_Camera_exit,6830,1,73.14247012138367,trolley
33200,2026-05-30 11:03:08.254142+02,Bosch_Camera_exit,6843,2,70.1703200340271,trolley
33201,2026-05-30 11:03:08.257922+02,Bosch_Camera_exit,6869,2,27.77010989189148,none
33202,2026-05-30 11:03:26.314103+02,Bosch_Camera_exit,6870,1,45.83356428146362,trolley
33203,2026-05-30 11:03:57.69359+02,Bosch_Camera_exit,6898,1,26.034793853759766,trolley
33204,2026-05-30 11:03:58.196878+02,Bosch_Camera_exit,6876,2,53.147583961486816,trolley
33205,2026-05-30 11:04:00.727995+02,Bosch_Camera_exit,6902,2,26.57657241821289,trolley
33206,2026-05-30 11:04:16.213317+02,Bosch_Camera_exit,6934,2,14.782804489135742,none
33207,2026-05-30 11:04:22.207642+02,Bosch_Camera_exit,6950,0,8.603458404541016,trolley
33208,2026-05-30 11:04:36.042397+02,Bosch_Camera_exit,6961,2,16.10441517829895,trolley
33209,2026-05-30 11:04:58.610638+02,Bosch_Camera_exit,6997,3,9.107941627502441,none
33210,2026-05-30 11:05:13.369774+02,Bosch_Camera_exit,6976,2,38.768237829208374,trolley
33211,2026-05-30 11:05:35.611201+02,Bosch_Camera_exit,7014,2,33.05284404754639,trolley
33212,2026-05-30 11:05:44.548674+02,Bosch_Camera_exit,7021,2,27.054208040237427,trolley
33213,2026-05-30 11:05:58.612091+02,Bosch_Camera_exit,7030,2,26.299458265304565,trolley
33214,2026-05-30 11:06:32.320956+02,Bosch_Camera_exit,7069,0,38.10655093193054,trolley
33215,2026-05-30 11:06:53.99314+02,Bosch_Camera_exit,7097,0,32.00343990325928,trolley
33216,2026-05-30 11:07:17.869759+02,Bosch_Camera_exit,7074,1,79.25891065597534,trolley
33217,2026-05-30 11:07:19.395473+02,Bosch_Camera_exit,7031,2,107.04166316986084,trolley
33218,2026-05-30 11:07:48.403986+02,Bosch_Camera_exit,7100,2,78.56205821037292,trolley
33219,2026-05-30 11:08:07.50434+02,Bosch_Camera_exit,7128,1,63.25208115577698,trolley
33220,2026-05-30 11:08:16.650332+02,Bosch_Camera_exit,7151,0,27.882050275802612,trolley
33221,2026-05-30 11:08:50.190414+02,Bosch_Camera_exit,7169,1,22.691538333892822,trolley
33222,2026-05-30 11:08:57.989205+02,Bosch_Camera_exit,7193,0,7.7968151569366455,trolley
33223,2026-05-30 11:09:18.687354+02,Bosch_Camera_exit,7145,2,97.54953360557556,trolley
33224,2026-05-30 11:09:19.552616+02,Bosch_Camera_exit,7194,0,29.36399245262146,trolley
33225,2026-05-30 11:09:41.968704+02,Bosch_Camera_exit,7213,0,22.872517347335815,trolley
33226,2026-05-30 11:09:52.24+02,Bosch_Camera_exit,7221,2,12.089114665985107,trolley
33227,2026-05-30 11:10:10.824861+02,Bosch_Camera_exit,7222,2,24.71000623703003,trolley
33228,2026-05-30 11:10:18.278752+02,Bosch_Camera_exit,7225,2,12.59420371055603,trolley
33229,2026-05-30 11:10:35.303953+02,Bosch_Camera_exit,7223,0,43.43364906311035,store_basket
33230,2026-05-30 11:10:36.371324+02,Bosch_Camera_exit,7215,1,75.03085660934448,trolley
33231,2026-05-30 11:11:01.718919+02,Bosch_Camera_exit,7227,2,48.443780183792114,store_basket
33232,2026-05-30 11:11:58.053414+02,Bosch_Camera_exit,7240,2,59.36327409744263,trolley
33233,2026-05-30 11:11:58.057287+02,Bosch_Camera_exit,7238,2,62.18226599693298,trolley
33234,2026-05-30 11:12:22.87029+02,Bosch_Camera_exit,7239,0,86.99681162834167,trolley
33235,2026-05-30 11:12:24.551479+02,Bosch_Camera_exit,7264,2,29.808079481124878,trolley
33236,2026-05-30 11:12:33.395353+02,Bosch_Camera_exit,7253,0,70.85476636886597,trolley
33237,2026-05-30 11:12:53.284775+02,Bosch_Camera_exit,7293,0,24.114234447479248,trolley
33238,2026-05-30 11:12:53.857651+02,Bosch_Camera_exit,7300,1,19.36899971961975,trolley
33239,2026-05-30 11:12:56.187564+02,Bosch_Camera_exit,7276,2,36.60506868362427,none
33240,2026-05-30 11:12:58.81204+02,Bosch_Camera_exit,7297,2,26.82757258415222,trolley
33241,2026-05-30 11:13:07.582868+02,Bosch_Camera_exit,7295,0,37.66029167175293,trolley
33242,2026-05-30 11:13:35.481161+02,Bosch_Camera_exit,7311,0,45.12097430229187,trolley
33243,2026-05-30 11:13:40.531318+02,Bosch_Camera_exit,7346,0,20.036474466323853,trolley
33244,2026-05-30 11:13:41.214361+02,Bosch_Camera_exit,7310,2,52.10329270362854,trolley
